sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
45534;SDS011;31261;48.798;9.698;2020-05-04T00:56:21;4.15;;;1.20;;
45534;SDS011;31261;48.798;9.698;2020-05-04T00:58:47;5.18;;;1.75;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:01:12;4.12;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:03:38;4.03;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:06:04;6.30;;;1.50;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:08:30;2.70;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:10:55;5.00;;;0.95;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:13:21;4.05;;;1.48;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:15:47;4.25;;;0.98;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:18:12;3.45;;;1.08;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:20:38;3.60;;;1.30;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:23:04;3.10;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:25:29;3.47;;;1.27;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:27:55;7.22;;;1.58;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:30:21;4.80;;;1.20;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:32:57;3.80;;;1.58;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:35:38;4.95;;;1.33;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:38:24;2.83;;;0.93;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:40:50;2.85;;;1.17;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:43:15;2.05;;;1.05;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:45:41;1.55;;;0.93;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:48:07;2.72;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:50:35;3.50;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:53:04;4.10;;;1.50;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:55:30;2.78;;;1.30;;
45534;SDS011;31261;48.798;9.698;2020-05-04T01:57:55;2.65;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:00:21;2.75;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:02:47;2.55;;;1.23;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:05:13;1.30;;;0.98;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:07:38;5.45;;;1.20;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:10:04;3.78;;;1.02;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:12:30;2.22;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:14:56;3.37;;;1.30;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:17:21;3.80;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:19:47;2.78;;;1.12;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:22:13;4.70;;;1.25;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:24:38;2.25;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:27:05;3.55;;;1.27;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:29:33;3.80;;;0.82;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:32:08;4.57;;;0.95;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:34:36;3.40;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:37:04;4.12;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:39:49;3.65;;;1.02;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:42:16;2.80;;;1.02;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:44:41;7.12;;;1.33;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:47:07;2.40;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:49:33;2.00;;;0.85;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:52:09;1.37;;;0.60;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:54:35;2.47;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:57:02;1.85;;;0.93;;
45534;SDS011;31261;48.798;9.698;2020-05-04T02:59:28;2.00;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:01:54;2.95;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:04:20;4.57;;;0.77;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:06:45;3.58;;;1.12;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:09:11;1.70;;;0.70;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:11:37;4.50;;;0.95;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:14:03;3.03;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:16:31;2.33;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:18:56;3.78;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:21:22;2.75;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:23:48;2.65;;;1.12;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:26:14;6.37;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:28:39;2.75;;;1.12;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:31:05;2.08;;;0.70;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:33:31;2.55;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:35:57;5.78;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:38:22;2.97;;;1.37;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:40:48;2.85;;;1.25;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:43:14;4.18;;;0.98;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:45:40;3.00;;;0.85;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:48:06;4.18;;;1.08;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:50:32;2.87;;;0.98;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:52:58;3.42;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:55:23;3.00;;;1.35;;
45534;SDS011;31261;48.798;9.698;2020-05-04T03:57:49;2.92;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:00:15;1.40;;;0.70;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:02:40;3.72;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:05:06;3.08;;;0.85;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:07:32;2.95;;;1.02;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:09:57;3.90;;;0.82;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:12:23;3.12;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:14:49;3.35;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:17:15;2.37;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:19:41;2.10;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:22:07;4.22;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:24:33;4.43;;;0.85;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:26:58;2.78;;;0.98;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:29:24;2.35;;;0.95;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:31:50;2.70;;;1.02;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:34:15;5.90;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:36:41;2.17;;;1.08;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:39:06;1.62;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:41:33;2.60;;;0.70;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:43:58;2.10;;;0.88;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:46:24;2.30;;;0.75;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:48:50;2.30;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:51:15;1.52;;;0.85;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:53:41;1.05;;;0.52;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:56:07;1.52;;;0.75;;
45534;SDS011;31261;48.798;9.698;2020-05-04T04:58:32;2.47;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:00:58;7.32;;;1.35;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:03:24;3.22;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:05:49;1.35;;;0.62;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:08:15;1.95;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:10:41;4.72;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:13:06;3.28;;;1.17;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:15:32;3.37;;;1.02;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:17:58;2.50;;;0.85;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:20:23;2.72;;;0.98;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:22:49;2.00;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:25:15;2.62;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:27:41;6.47;;;1.05;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:30:06;3.25;;;0.93;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:32:32;4.87;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:34:57;4.40;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:37:24;1.80;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:39:52;2.15;;;1.17;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:42:18;3.33;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:44:43;10.73;;;1.25;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:47:09;5.80;;;0.95;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:49:34;5.65;;;1.42;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:52:00;3.62;;;0.93;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:54:29;4.55;;;0.93;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:56:54;8.25;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T05:59:20;5.07;;;1.05;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:01:45;18.15;;;1.52;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:04:20;7.10;;;1.55;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:06:46;5.25;;;1.02;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:09:18;3.45;;;1.37;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:11:45;5.20;;;1.17;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:14:12;8.10;;;1.23;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:16:38;5.32;;;1.17;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:19:03;2.67;;;0.93;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:21:29;3.50;;;1.05;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:23:55;3.90;;;0.98;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:26:21;4.40;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:28:47;2.55;;;1.02;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:31:12;3.60;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:33:38;3.55;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:36:04;5.37;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:38:30;4.43;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:40:56;3.67;;;0.77;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:43:21;2.50;;;0.85;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:45:47;2.30;;;0.73;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:48:13;5.72;;;1.12;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:50:39;3.60;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:53:07;4.60;;;0.88;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:55:32;3.53;;;0.77;;
45534;SDS011;31261;48.798;9.698;2020-05-04T06:57:58;2.90;;;0.95;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:00:24;2.42;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:02:49;2.40;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:05:15;3.28;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:07:41;3.67;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:10:06;3.28;;;0.88;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:12:32;4.53;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:14:58;5.37;;;1.20;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:17:24;3.58;;;1.20;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:19:49;5.20;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:22:15;2.58;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:24:41;3.33;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:27:07;2.37;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:29:32;6.32;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:31:58;2.72;;;1.00;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:34:24;3.62;;;0.75;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:36:50;4.05;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:39:16;2.72;;;0.88;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:41:42;2.42;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:44:07;4.65;;;1.08;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:46:33;3.65;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:48:59;3.37;;;1.12;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:51:26;2.00;;;0.70;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:53:52;5.60;;;1.23;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:56:17;2.37;;;0.90;;
45534;SDS011;31261;48.798;9.698;2020-05-04T07:59:02;4.12;;;1.12;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:01:41;2.95;;;0.80;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:04:07;3.78;;;0.77;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:06:33;3.92;;;0.73;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:08:59;3.97;;;1.02;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:11:24;4.90;;;0.93;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:13:50;6.82;;;0.95;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:16:16;8.02;;;1.23;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:18:45;4.15;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:21:14;5.37;;;1.10;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:23:39;3.50;;;0.98;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:26:05;3.50;;;1.05;;
45534;SDS011;31261;48.798;9.698;2020-05-04T08:28:30;4.53;;;0.82;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:30:59;3.47;;;0.90;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:33:27;1.35;;;0.70;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:35:53;3.20;;;1.58;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:38:19;2.65;;;1.08;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:40:44;10.70;;;1.33;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:43:10;11.88;;;1.70;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:45:36;8.70;;;1.40;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:48:27;5.72;;;1.37;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:50:53;4.40;;;1.10;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:53:19;5.55;;;0.98;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:55:44;5.40;;;1.20;;
45534;SDS011;31426;48.798;9.698;2020-05-04T08:58:10;6.87;;;1.05;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:00:35;4.95;;;1.08;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:09:59;6.12;;;1.10;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:12:32;7.05;;;1.20;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:15:04;6.78;;;1.42;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:17:34;7.97;;;1.50;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:20:06;5.05;;;1.08;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:22:33;5.93;;;0.90;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:24:58;3.55;;;1.50;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:27:24;5.25;;;1.25;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:29:50;3.75;;;0.95;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:32:16;7.53;;;1.37;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:34:41;4.22;;;0.90;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:37:07;3.35;;;1.15;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:39:33;4.12;;;1.12;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:41:58;5.65;;;0.93;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:44:24;4.25;;;0.82;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:46:50;7.40;;;1.58;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:49:16;4.95;;;1.17;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:51:42;4.93;;;0.98;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:54:07;4.25;;;1.02;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:56:33;2.53;;;0.85;;
45534;SDS011;31426;48.798;9.698;2020-05-04T09:58:59;7.57;;;1.02;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:01:24;11.90;;;2.70;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:03:50;7.05;;;1.58;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:06:15;9.70;;;1.73;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:08:41;8.40;;;2.03;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:11:07;12.02;;;2.45;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:13:34;11.05;;;3.08;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:15:59;15.10;;;3.42;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:18:25;10.20;;;3.78;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:20:51;14.35;;;4.32;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:23:16;10.98;;;3.20;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:25:42;12.20;;;3.70;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:28:08;14.52;;;4.07;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:30:34;13.27;;;3.37;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:33:00;9.93;;;3.20;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:35:25;6.40;;;2.62;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:37:51;3.17;;;2.00;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:40:17;5.68;;;1.85;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:42:42;4.68;;;1.90;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:45:08;2.35;;;1.60;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:47:34;3.50;;;1.73;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:49:59;8.98;;;2.42;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:52:25;4.00;;;1.75;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:54:51;6.68;;;1.50;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:57:16;5.68;;;1.52;;
45534;SDS011;31426;48.798;9.698;2020-05-04T10:59:42;9.85;;;1.87;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:02:08;4.93;;;1.42;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:04:33;2.42;;;1.23;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:07:02;9.13;;;1.20;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:09:27;5.12;;;1.40;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:11:53;1.33;;;0.82;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:14:19;3.17;;;1.10;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:16:45;1.33;;;0.80;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:19:11;1.33;;;0.80;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:21:37;1.65;;;0.80;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:24:02;3.50;;;0.80;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:26:28;3.30;;;0.90;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:28:54;4.40;;;1.20;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:31:20;2.58;;;0.80;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:33:48;2.03;;;0.90;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:36:25;1.65;;;0.75;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:39:19;1.00;;;0.65;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:42:04;2.03;;;1.12;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:44:32;1.15;;;0.70;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:46:58;3.72;;;1.02;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:49:23;1.83;;;1.00;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:51:49;2.08;;;0.77;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:54:15;3.47;;;0.80;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:56:40;2.78;;;1.00;;
45534;SDS011;31426;48.798;9.698;2020-05-04T11:59:06;3.85;;;1.02;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:01:32;12.05;;;1.35;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:04:17;4.80;;;1.05;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:07:01;16.27;;;1.27;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:09:46;6.55;;;1.10;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:12:30;3.37;;;1.23;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:15:14;3.70;;;1.00;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:17:58;5.18;;;1.08;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:20:24;6.53;;;1.05;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:23:08;5.20;;;0.90;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:25:34;6.05;;;1.10;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:28:00;2.55;;;1.10;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:30:26;4.25;;;1.20;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:32:51;2.05;;;0.90;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:35:17;1.40;;;0.90;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:37:43;6.72;;;1.12;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:40:09;4.40;;;1.02;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:42:35;2.65;;;1.00;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:45:00;7.55;;;1.10;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:47:26;6.10;;;1.20;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:49:52;3.62;;;0.95;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:52:17;4.55;;;0.90;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:54:43;4.22;;;1.08;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:57:09;3.28;;;1.00;;
45534;SDS011;31426;48.798;9.698;2020-05-04T12:59:34;4.57;;;1.10;;
