sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
45535;DHT22;31261;48.798;9.698;2020-05-03T21:30:40;20.60;48.20
45535;DHT22;31261;48.798;9.698;2020-05-03T21:33:06;20.40;45.60
45535;DHT22;31261;48.798;9.698;2020-05-03T21:35:32;20.30;46.40
45535;DHT22;31261;48.798;9.698;2020-05-03T21:37:58;20.20;47.00
45535;DHT22;31261;48.798;9.698;2020-05-03T21:40:23;20.30;47.00
45535;DHT22;31261;48.798;9.698;2020-05-03T21:42:49;19.50;47.10
45535;DHT22;31261;48.798;9.698;2020-05-03T21:45:15;19.80;48.60
45535;DHT22;31261;48.798;9.698;2020-05-03T21:47:40;20.10;48.60
45535;DHT22;31261;48.798;9.698;2020-05-03T21:50:06;20.40;48.10
45535;DHT22;31261;48.798;9.698;2020-05-03T21:52:32;20.50;47.80
45535;DHT22;31261;48.798;9.698;2020-05-03T21:54:58;20.60;47.90
45535;DHT22;31261;48.798;9.698;2020-05-03T21:57:23;20.70;48.00
45535;DHT22;31261;48.798;9.698;2020-05-03T21:59:49;20.70;48.00
45535;DHT22;31261;48.798;9.698;2020-05-03T22:02:15;20.80;48.10
45535;DHT22;31261;48.798;9.698;2020-05-03T22:04:40;20.80;48.00
45535;DHT22;31261;48.798;9.698;2020-05-03T22:07:06;20.90;47.90
45535;DHT22;31261;48.798;9.698;2020-05-03T22:09:34;20.90;48.80
45535;DHT22;31261;48.798;9.698;2020-05-03T22:12:05;21.00;48.50
45535;DHT22;31261;48.798;9.698;2020-05-03T22:14:50;21.00;48.30
45535;DHT22;31261;48.798;9.698;2020-05-03T22:17:16;21.00;48.20
45535;DHT22;31261;48.798;9.698;2020-05-03T22:19:58;21.00;49.10
45535;DHT22;31261;48.798;9.698;2020-05-03T22:22:23;21.00;48.90
45535;DHT22;31261;48.798;9.698;2020-05-03T22:24:49;21.00;48.70
45535;DHT22;31261;48.798;9.698;2020-05-03T22:27:14;21.00;48.70
45535;DHT22;31261;48.798;9.698;2020-05-03T22:29:40;21.00;48.80
45535;DHT22;31261;48.798;9.698;2020-05-03T22:32:06;21.00;49.60
45535;DHT22;31261;48.798;9.698;2020-05-03T22:34:32;21.10;48.80
45535;DHT22;31261;48.798;9.698;2020-05-03T22:36:57;21.00;49.00
45535;DHT22;31261;48.798;9.698;2020-05-03T22:39:25;21.00;49.00
45535;DHT22;31261;48.798;9.698;2020-05-03T22:41:52;21.10;49.20
45535;DHT22;31261;48.798;9.698;2020-05-03T22:44:18;21.00;49.10
45535;DHT22;31261;48.798;9.698;2020-05-03T22:46:44;21.00;49.20
45535;DHT22;31261;48.798;9.698;2020-05-03T22:49:10;21.10;49.30
45535;DHT22;31261;48.798;9.698;2020-05-03T22:51:36;21.10;49.30
45535;DHT22;31261;48.798;9.698;2020-05-03T22:54:02;21.10;49.40
45535;DHT22;31261;48.798;9.698;2020-05-03T22:56:28;21.10;49.40
45535;DHT22;31261;48.798;9.698;2020-05-03T22:58:54;21.10;49.50
45535;DHT22;31261;48.798;9.698;2020-05-03T23:01:20;21.20;50.20
45535;DHT22;31261;48.798;9.698;2020-05-03T23:03:46;21.30;50.30
45535;DHT22;31261;48.798;9.698;2020-05-03T23:06:12;21.30;50.20
45535;DHT22;31261;48.798;9.698;2020-05-03T23:08:38;21.30;50.60
45535;DHT22;31261;48.798;9.698;2020-05-03T23:11:04;21.20;50.40
45535;DHT22;31261;48.798;9.698;2020-05-03T23:13:31;21.20;50.40
45535;DHT22;31261;48.798;9.698;2020-05-03T23:15:57;21.30;50.40
45535;DHT22;31261;48.798;9.698;2020-05-03T23:18:23;21.20;50.40
45535;DHT22;31261;48.798;9.698;2020-05-03T23:20:49;21.30;50.50
45535;DHT22;31261;48.798;9.698;2020-05-03T23:23:14;21.30;50.60
45535;DHT22;31261;48.798;9.698;2020-05-03T23:25:41;21.30;50.80
45535;DHT22;31261;48.798;9.698;2020-05-03T23:28:08;21.30;50.70
45535;DHT22;31261;48.798;9.698;2020-05-03T23:30:33;21.30;50.60
45535;DHT22;31261;48.798;9.698;2020-05-03T23:32:59;21.30;51.10
45535;DHT22;31261;48.798;9.698;2020-05-03T23:35:24;21.30;50.80
45535;DHT22;31261;48.798;9.698;2020-05-03T23:37:50;21.30;51.10
45535;DHT22;31261;48.798;9.698;2020-05-03T23:40:16;21.30;50.70
45535;DHT22;31261;48.798;9.698;2020-05-03T23:42:41;21.30;50.70
45535;DHT22;31261;48.798;9.698;2020-05-03T23:45:07;21.30;50.70
45535;DHT22;31261;48.798;9.698;2020-05-03T23:47:33;21.30;50.80
45535;DHT22;31261;48.798;9.698;2020-05-03T23:49:58;21.30;50.90
45535;DHT22;31261;48.798;9.698;2020-05-03T23:52:24;21.30;50.80
45535;DHT22;31261;48.798;9.698;2020-05-03T23:54:50;21.30;50.90
45535;DHT22;31261;48.798;9.698;2020-05-03T23:57:15;21.30;50.90
45535;DHT22;31261;48.798;9.698;2020-05-03T23:59:41;21.30;50.80
