sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
45535;DHT22;31426;48.798;9.698;2020-05-07T02:36:07;21.00;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T02:38:32;21.00;50.60
45535;DHT22;31426;48.798;9.698;2020-05-07T02:40:58;20.90;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T02:43:24;21.00;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T02:45:50;20.90;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T02:48:15;20.90;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T02:50:41;20.90;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T02:53:06;20.90;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T02:55:32;20.90;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T02:57:58;20.90;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T03:00:23;20.90;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T03:02:49;21.00;50.60
45535;DHT22;31426;48.798;9.698;2020-05-07T03:05:14;21.00;50.70
45535;DHT22;31426;48.798;9.698;2020-05-07T03:07:40;20.90;51.40
45535;DHT22;31426;48.798;9.698;2020-05-07T03:10:06;20.90;50.60
45535;DHT22;31426;48.798;9.698;2020-05-07T03:12:31;20.90;50.70
45535;DHT22;31426;48.798;9.698;2020-05-07T03:14:57;20.90;50.70
45535;DHT22;31426;48.798;9.698;2020-05-07T03:17:22;20.90;50.70
45535;DHT22;31426;48.798;9.698;2020-05-07T03:19:48;20.90;50.80
45535;DHT22;31426;48.798;9.698;2020-05-07T03:22:14;20.90;50.80
45535;DHT22;31426;48.798;9.698;2020-05-07T03:24:39;20.90;50.80
45535;DHT22;31426;48.798;9.698;2020-05-07T03:27:05;20.90;50.80
45535;DHT22;31426;48.798;9.698;2020-05-07T03:29:30;20.90;50.90
45535;DHT22;31426;48.798;9.698;2020-05-07T03:31:56;20.90;50.90
45535;DHT22;31426;48.798;9.698;2020-05-07T03:34:22;20.90;50.90
45535;DHT22;31426;48.798;9.698;2020-05-07T03:36:47;20.90;50.90
45535;DHT22;31426;48.798;9.698;2020-05-07T03:39:13;20.90;51.00
45535;DHT22;31426;48.798;9.698;2020-05-07T03:41:39;20.90;51.00
45535;DHT22;31426;48.798;9.698;2020-05-07T03:44:04;20.90;51.10
45535;DHT22;31426;48.798;9.698;2020-05-07T03:46:30;20.90;51.10
45535;DHT22;31426;48.798;9.698;2020-05-07T03:48:55;21.00;51.20
45535;DHT22;31426;48.798;9.698;2020-05-07T03:51:21;20.90;51.10
45535;DHT22;31426;48.798;9.698;2020-05-07T03:53:47;20.90;51.10
45535;DHT22;31426;48.798;9.698;2020-05-07T03:56:12;20.90;51.10
45535;DHT22;31426;48.798;9.698;2020-05-07T03:58:38;20.90;51.10
45535;DHT22;31426;48.798;9.698;2020-05-07T04:01:03;21.00;51.20
45535;DHT22;31426;48.798;9.698;2020-05-07T04:03:29;20.90;51.10
45535;DHT22;31426;48.798;9.698;2020-05-07T04:05:55;20.90;51.20
45535;DHT22;31426;48.798;9.698;2020-05-07T04:08:20;21.00;51.30
45535;DHT22;31426;48.798;9.698;2020-05-07T04:10:46;21.00;51.30
45535;DHT22;31426;48.798;9.698;2020-05-07T04:13:11;21.00;51.30
45535;DHT22;31426;48.798;9.698;2020-05-07T04:15:37;21.00;51.30
45535;DHT22;31426;48.798;9.698;2020-05-07T04:18:03;21.00;51.30
45535;DHT22;31426;48.798;9.698;2020-05-07T04:20:29;21.00;51.30
45535;DHT22;31426;48.798;9.698;2020-05-07T04:22:54;21.00;51.30
45535;DHT22;31426;48.798;9.698;2020-05-07T04:25:20;21.00;51.30
45535;DHT22;31426;48.798;9.698;2020-05-07T04:27:45;20.90;51.40
45535;DHT22;31426;48.798;9.698;2020-05-07T04:30:11;20.90;51.40
45535;DHT22;31426;48.798;9.698;2020-05-07T04:32:37;21.00;51.30
45535;DHT22;31426;48.798;9.698;2020-05-07T04:35:02;20.90;51.20
45535;DHT22;31426;48.798;9.698;2020-05-07T04:37:28;20.90;51.50
45535;DHT22;31426;48.798;9.698;2020-05-07T04:39:54;20.90;51.60
45535;DHT22;31426;48.798;9.698;2020-05-07T04:42:20;20.90;51.60
45535;DHT22;31426;48.798;9.698;2020-05-07T04:44:45;20.90;51.60
45535;DHT22;31426;48.798;9.698;2020-05-07T04:47:11;20.90;51.70
45535;DHT22;31426;48.798;9.698;2020-05-07T04:49:36;20.90;51.60
45535;DHT22;31426;48.798;9.698;2020-05-07T04:52:02;20.90;51.70
45535;DHT22;31426;48.798;9.698;2020-05-07T04:54:28;21.00;51.70
45535;DHT22;31426;48.798;9.698;2020-05-07T04:56:53;20.90;51.70
45535;DHT22;31426;48.798;9.698;2020-05-07T04:59:19;20.90;51.50
45535;DHT22;31426;48.798;9.698;2020-05-07T05:01:45;20.90;51.40
45535;DHT22;31426;48.798;9.698;2020-05-07T05:04:11;20.90;51.50
45535;DHT22;31426;48.798;9.698;2020-05-07T05:06:37;20.90;51.40
45535;DHT22;31426;48.798;9.698;2020-05-07T05:09:03;20.90;51.60
45535;DHT22;31426;48.798;9.698;2020-05-07T05:11:30;20.90;51.40
45535;DHT22;31426;48.798;9.698;2020-05-07T05:13:55;20.90;52.10
45535;DHT22;31426;48.798;9.698;2020-05-07T05:16:21;21.00;51.40
45535;DHT22;31426;48.798;9.698;2020-05-07T05:18:58;21.00;51.40
45535;DHT22;31426;48.798;9.698;2020-05-07T05:21:32;20.90;51.40
45535;DHT22;31426;48.798;9.698;2020-05-07T05:23:58;20.90;52.20
45535;DHT22;31426;48.798;9.698;2020-05-07T05:26:24;21.00;51.50
45535;DHT22;31426;48.798;9.698;2020-05-07T05:28:50;20.90;51.50
45535;DHT22;31426;48.798;9.698;2020-05-07T05:31:15;20.90;51.70
45535;DHT22;31426;48.798;9.698;2020-05-07T05:33:41;20.90;51.60
45535;DHT22;31426;48.798;9.698;2020-05-07T05:36:06;20.90;51.90
45535;DHT22;31426;48.798;9.698;2020-05-07T05:38:32;20.90;52.00
45535;DHT22;31426;48.798;9.698;2020-05-07T05:40:58;21.00;52.10
45535;DHT22;31426;48.798;9.698;2020-05-07T05:43:24;21.00;52.10
45535;DHT22;31426;48.798;9.698;2020-05-07T05:45:49;21.00;52.20
45535;DHT22;31426;48.798;9.698;2020-05-07T05:48:15;21.00;52.00
45535;DHT22;31426;48.798;9.698;2020-05-07T05:50:41;21.00;52.00
45535;DHT22;31426;48.798;9.698;2020-05-07T05:53:06;21.00;52.00
45535;DHT22;31426;48.798;9.698;2020-05-07T05:55:32;21.10;51.90
45535;DHT22;31426;48.798;9.698;2020-05-07T05:57:57;21.10;51.90
45535;DHT22;31426;48.798;9.698;2020-05-07T06:00:23;21.10;52.10
45535;DHT22;31426;48.798;9.698;2020-05-07T06:02:50;21.10;52.00
45535;DHT22;31426;48.798;9.698;2020-05-07T06:05:15;21.10;52.10
45535;DHT22;31426;48.798;9.698;2020-05-07T06:07:41;21.10;51.90
45535;DHT22;31426;48.798;9.698;2020-05-07T06:10:07;21.10;51.90
45535;DHT22;31426;48.798;9.698;2020-05-07T06:12:32;21.10;52.30
45535;DHT22;31426;48.798;9.698;2020-05-07T06:14:58;21.10;52.20
45535;DHT22;31426;48.798;9.698;2020-05-07T06:17:24;21.10;52.00
45535;DHT22;31426;48.798;9.698;2020-05-07T06:19:55;21.10;52.00
45535;DHT22;31426;48.798;9.698;2020-05-07T06:22:23;21.10;51.90
45535;DHT22;31426;48.798;9.698;2020-05-07T06:24:49;21.20;52.00
45535;DHT22;31426;48.798;9.698;2020-05-07T06:27:15;21.20;52.00
45535;DHT22;31426;48.798;9.698;2020-05-07T06:29:40;21.20;52.10
45535;DHT22;31426;48.798;9.698;2020-05-07T06:32:06;21.20;52.50
45535;DHT22;31426;48.798;9.698;2020-05-07T06:34:32;20.90;48.40
45535;DHT22;31426;48.798;9.698;2020-05-07T06:36:57;20.00;47.90
45535;DHT22;31426;48.798;9.698;2020-05-07T06:39:23;20.10;50.40
45535;DHT22;31426;48.798;9.698;2020-05-07T06:41:49;20.60;51.10
45535;DHT22;31426;48.798;9.698;2020-05-07T06:44:14;20.90;51.20
45535;DHT22;31426;48.798;9.698;2020-05-07T06:46:40;21.00;50.80
45535;DHT22;31426;48.798;9.698;2020-05-07T06:49:06;21.10;50.80
45535;DHT22;31426;48.798;9.698;2020-05-07T06:51:32;21.20;50.80
45535;DHT22;31426;48.798;9.698;2020-05-07T06:53:58;21.20;50.80
45535;DHT22;31426;48.798;9.698;2020-05-07T06:56:23;21.20;50.70
45535;DHT22;31426;48.798;9.698;2020-05-07T06:58:49;21.20;50.70
45535;DHT22;31426;48.798;9.698;2020-05-07T07:01:15;21.10;48.50
45535;DHT22;31426;48.798;9.698;2020-05-07T07:03:40;21.20;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T07:06:06;21.30;50.40
45535;DHT22;31426;48.798;9.698;2020-05-07T07:08:32;21.40;50.40
45535;DHT22;31426;48.798;9.698;2020-05-07T07:10:57;21.40;50.40
45535;DHT22;31426;48.798;9.698;2020-05-07T07:13:23;21.40;50.40
45535;DHT22;31426;48.798;9.698;2020-05-07T07:15:49;21.40;50.70
45535;DHT22;31426;48.798;9.698;2020-05-07T07:18:14;21.40;50.80
45535;DHT22;31426;48.798;9.698;2020-05-07T07:20:40;21.40;50.80
45535;DHT22;31426;48.798;9.698;2020-05-07T07:23:06;21.40;50.80
45535;DHT22;31426;48.798;9.698;2020-05-07T07:25:31;21.40;50.90
45535;DHT22;31426;48.798;9.698;2020-05-07T07:27:57;21.40;50.40
45535;DHT22;31426;48.798;9.698;2020-05-07T07:30:22;21.40;48.80
45535;DHT22;31426;48.798;9.698;2020-05-07T07:32:48;21.30;48.90
45535;DHT22;31426;48.798;9.698;2020-05-07T07:35:14;21.40;49.50
45535;DHT22;31426;48.798;9.698;2020-05-07T07:37:39;21.40;49.50
45535;DHT22;31426;48.798;9.698;2020-05-07T07:40:05;21.40;49.70
45535;DHT22;31426;48.798;9.698;2020-05-07T07:42:31;21.30;49.60
45535;DHT22;31426;48.798;9.698;2020-05-07T07:44:57;21.40;50.10
45535;DHT22;31426;48.798;9.698;2020-05-07T07:47:23;21.40;49.70
45535;DHT22;31426;48.798;9.698;2020-05-07T07:49:48;21.40;49.70
45535;DHT22;31426;48.798;9.698;2020-05-07T07:52:14;21.40;49.80
45535;DHT22;31426;48.798;9.698;2020-05-07T07:54:40;21.40;49.90
45535;DHT22;31426;48.798;9.698;2020-05-07T07:57:05;21.40;49.90
45535;DHT22;31426;48.798;9.698;2020-05-07T07:59:31;21.40;49.90
45535;DHT22;31426;48.798;9.698;2020-05-07T08:01:57;21.40;50.10
45535;DHT22;31426;48.798;9.698;2020-05-07T08:04:22;21.40;50.30
45535;DHT22;31426;48.798;9.698;2020-05-07T08:06:48;21.40;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T08:09:15;21.50;50.40
45535;DHT22;31426;48.798;9.698;2020-05-07T08:11:41;21.40;50.30
45535;DHT22;31426;48.798;9.698;2020-05-07T08:14:07;21.40;50.30
45535;DHT22;31426;48.798;9.698;2020-05-07T08:16:33;21.40;50.30
45535;DHT22;31426;48.798;9.698;2020-05-07T08:18:59;21.40;50.30
45535;DHT22;31426;48.798;9.698;2020-05-07T08:21:24;21.40;50.30
45535;DHT22;31426;48.798;9.698;2020-05-07T08:23:50;21.40;50.30
45535;DHT22;31426;48.798;9.698;2020-05-07T08:26:16;21.40;50.30
45535;DHT22;31426;48.798;9.698;2020-05-07T08:28:41;21.40;45.40
45535;DHT22;31426;48.798;9.698;2020-05-07T08:31:07;21.40;48.90
45535;DHT22;31426;48.798;9.698;2020-05-07T08:33:33;21.40;50.50
45535;DHT22;31426;48.798;9.698;2020-05-07T08:35:59;21.40;50.60
45535;DHT22;31426;48.798;9.698;2020-05-07T08:38:24;21.40;50.60
45535;DHT22;31426;48.798;9.698;2020-05-07T08:40:50;21.40;50.60
45535;DHT22;31426;48.798;9.698;2020-05-07T08:43:15;21.50;50.70
45535;DHT22;31426;48.798;9.698;2020-05-07T08:45:41;21.40;44.50
45535;DHT22;31426;48.798;9.698;2020-05-07T08:48:07;20.40;37.60
45535;DHT22;31426;48.798;9.698;2020-05-07T08:50:32;20.30;43.20
45535;DHT22;31426;48.798;9.698;2020-05-07T08:52:58;20.60;44.70
45535;DHT22;31426;48.798;9.698;2020-05-07T08:55:23;20.80;46.10
45535;DHT22;31426;48.798;9.698;2020-05-07T08:57:49;20.70;42.80
45535;DHT22;31426;48.798;9.698;2020-05-07T09:00:15;20.30;41.80
45535;DHT22;31426;48.798;9.698;2020-05-07T09:02:59;19.90;37.40
45535;DHT22;31426;48.798;9.698;2020-05-07T09:05:25;19.80;40.70
45535;DHT22;31426;48.798;9.698;2020-05-07T09:07:50;19.50;37.90
45535;DHT22;31426;48.798;9.698;2020-05-07T09:10:16;19.50;39.90
45535;DHT22;31426;48.798;9.698;2020-05-07T09:12:41;19.90;39.40
45535;DHT22;31426;48.798;9.698;2020-05-07T09:15:08;20.20;40.70
45535;DHT22;31426;48.798;9.698;2020-05-07T09:17:33;20.40;41.50
45535;DHT22;31426;48.798;9.698;2020-05-07T09:20:00;20.70;42.80
45535;DHT22;31426;48.798;9.698;2020-05-07T09:22:34;20.80;42.50
45535;DHT22;31426;48.798;9.698;2020-05-07T09:25:00;20.90;43.10
45535;DHT22;31426;48.798;9.698;2020-05-07T09:27:25;21.00;43.20
45535;DHT22;31426;48.798;9.698;2020-05-07T09:29:51;21.10;43.70
45535;DHT22;31426;48.798;9.698;2020-05-07T09:32:16;21.10;43.90
45535;DHT22;31426;48.798;9.698;2020-05-07T09:34:42;21.20;43.80
45535;DHT22;31426;48.798;9.698;2020-05-07T09:37:08;21.10;44.10
45535;DHT22;31426;48.798;9.698;2020-05-07T09:39:33;21.10;44.40
45535;DHT22;31426;48.798;9.698;2020-05-07T09:42:18;21.10;44.60
45535;DHT22;31426;48.798;9.698;2020-05-07T09:44:44;21.10;44.70
45535;DHT22;31426;48.798;9.698;2020-05-07T09:47:13;21.10;45.30
45535;DHT22;31426;48.798;9.698;2020-05-07T09:49:57;21.20;45.30
45535;DHT22;31426;48.798;9.698;2020-05-07T09:52:35;21.20;45.40
45535;DHT22;31426;48.798;9.698;2020-05-07T09:55:20;21.20;45.80
45535;DHT22;31426;48.798;9.698;2020-05-07T09:57:46;21.20;45.70
45535;DHT22;31426;48.798;9.698;2020-05-07T10:00:12;21.20;45.80
45535;DHT22;31426;48.798;9.698;2020-05-07T10:02:38;21.10;46.00
45535;DHT22;31426;48.798;9.698;2020-05-07T10:05:05;21.10;46.20
45535;DHT22;31426;48.798;9.698;2020-05-07T10:07:31;21.10;46.40
45535;DHT22;31426;48.798;9.698;2020-05-07T10:09:57;21.10;46.60
45535;DHT22;31426;48.798;9.698;2020-05-07T10:12:23;21.10;46.70
45535;DHT22;31426;48.798;9.698;2020-05-07T10:14:49;21.20;46.80
45535;DHT22;31426;48.798;9.698;2020-05-07T10:17:14;21.20;46.90
45535;DHT22;31426;48.798;9.698;2020-05-07T10:19:40;21.20;47.10
45535;DHT22;31426;48.798;9.698;2020-05-07T10:22:06;21.20;47.10
45535;DHT22;31426;48.798;9.698;2020-05-07T10:24:32;21.20;47.20
45535;DHT22;31426;48.798;9.698;2020-05-07T10:26:57;21.10;47.20
45535;DHT22;31426;48.798;9.698;2020-05-07T10:29:23;21.20;47.40
45535;DHT22;31426;48.798;9.698;2020-05-07T10:31:50;21.20;47.60
45535;DHT22;31426;48.798;9.698;2020-05-07T10:34:16;21.30;48.00
45535;DHT22;31426;48.798;9.698;2020-05-07T10:36:42;21.30;47.60
45535;DHT22;31426;48.798;9.698;2020-05-07T10:39:22;21.30;47.70
45535;DHT22;31426;48.798;9.698;2020-05-07T10:41:48;21.30;47.60
45535;DHT22;31426;48.798;9.698;2020-05-07T10:44:13;21.30;47.70
45535;DHT22;31426;48.798;9.698;2020-05-07T10:46:39;21.30;47.80
45535;DHT22;31426;48.798;9.698;2020-05-07T10:49:05;21.30;47.90
45535;DHT22;31426;48.798;9.698;2020-05-07T10:51:30;21.30;48.00
45535;DHT22;31426;48.798;9.698;2020-05-07T10:53:56;21.30;48.40
45535;DHT22;31426;48.798;9.698;2020-05-07T10:56:22;21.30;48.20
45535;DHT22;31426;48.798;9.698;2020-05-07T10:58:47;21.30;48.30
45535;DHT22;31426;48.798;9.698;2020-05-07T11:01:13;21.30;48.20
45535;DHT22;31426;48.798;9.698;2020-05-07T11:03:38;21.30;48.30
45535;DHT22;31426;48.798;9.698;2020-05-07T11:06:04;21.30;48.30
45535;DHT22;31426;48.798;9.698;2020-05-07T11:08:30;21.30;48.20
45535;DHT22;31426;48.798;9.698;2020-05-07T11:10:55;21.30;48.30
45535;DHT22;31426;48.798;9.698;2020-05-07T11:13:21;21.30;48.40
45535;DHT22;31426;48.798;9.698;2020-05-07T11:15:47;21.30;48.40
45535;DHT22;31426;48.798;9.698;2020-05-07T11:18:13;21.30;48.40
45535;DHT22;31426;48.798;9.698;2020-05-07T11:20:38;21.30;48.60
45535;DHT22;31426;48.798;9.698;2020-05-07T11:23:04;21.30;48.40
45535;DHT22;31426;48.798;9.698;2020-05-07T11:25:30;21.40;48.80
45535;DHT22;31426;48.798;9.698;2020-05-07T11:27:55;21.40;48.80
45535;DHT22;31426;48.798;9.698;2020-05-07T11:30:21;21.40;49.10
45535;DHT22;31426;48.798;9.698;2020-05-07T11:32:47;21.40;49.00
45535;DHT22;31426;48.798;9.698;2020-05-07T11:35:12;21.40;48.70
45535;DHT22;31426;48.798;9.698;2020-05-07T11:37:38;21.40;48.60
45535;DHT22;31426;48.798;9.698;2020-05-07T11:40:05;21.40;48.70
45535;DHT22;31426;48.798;9.698;2020-05-07T11:42:34;21.40;48.70
45535;DHT22;31426;48.798;9.698;2020-05-07T11:44:59;21.40;49.00
45535;DHT22;31426;48.798;9.698;2020-05-07T11:47:25;21.40;48.60
45535;DHT22;31426;48.798;9.698;2020-05-07T11:49:50;21.50;48.70
45535;DHT22;31426;48.798;9.698;2020-05-07T11:52:16;21.50;48.60
45535;DHT22;31426;48.798;9.698;2020-05-07T11:54:42;21.50;48.70
45535;DHT22;31426;48.798;9.698;2020-05-07T11:57:07;21.40;48.60
45535;DHT22;31426;48.798;9.698;2020-05-07T11:59:33;21.40;48.80
45535;DHT22;31426;48.798;9.698;2020-05-07T12:01:59;21.40;48.80
45535;DHT22;31426;48.798;9.698;2020-05-07T12:04:24;21.40;48.90
45535;DHT22;31426;48.798;9.698;2020-05-07T12:06:50;21.40;49.10
45535;DHT22;31426;48.798;9.698;2020-05-07T12:09:15;21.40;48.90
45535;DHT22;31426;48.798;9.698;2020-05-07T12:11:41;21.40;49.10
45535;DHT22;31426;48.798;9.698;2020-05-07T12:14:07;21.40;49.30
45535;DHT22;31426;48.798;9.698;2020-05-07T12:16:32;21.50;48.90
45535;DHT22;31426;48.798;9.698;2020-05-07T12:18:58;21.50;48.80
45535;DHT22;31426;48.798;9.698;2020-05-07T12:21:24;21.40;49.40
45535;DHT22;31426;48.798;9.698;2020-05-07T12:23:49;21.40;49.00
45535;DHT22;31426;48.798;9.698;2020-05-07T12:26:15;21.40;48.60
45535;DHT22;31426;48.798;9.698;2020-05-07T12:28:41;21.40;48.50
45535;DHT22;31426;48.798;9.698;2020-05-07T12:31:06;21.50;49.30
45535;DHT22;31426;48.798;9.698;2020-05-07T12:33:32;21.50;48.60
45535;DHT22;31426;48.798;9.698;2020-05-07T12:35:58;21.50;48.50
45535;DHT22;31426;48.798;9.698;2020-05-07T12:38:23;21.50;48.60
45535;DHT22;31426;48.798;9.698;2020-05-07T12:40:49;21.50;48.60
45535;DHT22;31426;48.798;9.698;2020-05-07T12:43:15;21.50;49.60
45535;DHT22;31426;48.798;9.698;2020-05-07T12:45:40;21.60;48.60
45535;DHT22;31426;48.798;9.698;2020-05-07T12:48:06;21.50;48.70
45535;DHT22;31426;48.798;9.698;2020-05-07T12:50:32;21.50;48.80
45535;DHT22;31426;48.798;9.698;2020-05-07T12:52:57;21.60;49.40
45535;DHT22;31426;48.798;9.698;2020-05-07T12:55:23;21.70;49.30
45535;DHT22;31426;48.798;9.698;2020-05-07T12:57:49;21.70;50.00
45535;DHT22;31426;48.798;9.698;2020-05-07T13:00:26;21.80;50.10
45535;DHT22;31426;48.798;9.698;2020-05-07T13:02:59;21.80;50.10
45535;DHT22;31426;48.798;9.698;2020-05-07T13:05:44;21.80;50.30
45535;DHT22;31426;48.798;9.698;2020-05-07T13:08:33;21.70;50.70
45535;DHT22;31426;48.798;9.698;2020-05-07T13:10:59;21.80;51.30
45535;DHT22;31426;48.798;9.698;2020-05-07T13:13:24;21.90;52.40
45535;DHT22;31426;48.798;9.698;2020-05-07T13:15:50;21.90;52.20
45535;DHT22;31426;48.798;9.698;2020-05-07T13:18:29;21.80;52.20
45535;DHT22;31426;48.798;9.698;2020-05-07T13:21:04;21.80;52.10
45535;DHT22;31426;48.798;9.698;2020-05-07T13:23:48;21.80;52.80
45535;DHT22;31426;48.798;9.698;2020-05-07T13:26:33;21.80;52.50
45535;DHT22;31426;48.798;9.698;2020-05-07T13:28:59;21.80;52.10
45535;DHT22;31426;48.798;9.698;2020-05-07T13:31:25;21.80;52.20
45535;DHT22;31426;48.798;9.698;2020-05-07T13:33:51;21.70;52.20
45535;DHT22;31426;48.798;9.698;2020-05-07T13:36:17;21.80;52.90
45535;DHT22;31426;48.798;9.698;2020-05-07T13:38:43;21.80;52.40
45535;DHT22;31426;48.798;9.698;2020-05-07T13:41:09;21.70;44.20
45535;DHT22;31426;48.798;9.698;2020-05-07T13:43:35;21.50;42.40
45535;DHT22;31426;48.798;9.698;2020-05-07T13:46:01;21.50;45.20
45535;DHT22;31426;48.798;9.698;2020-05-07T13:48:27;21.70;52.00
45535;DHT22;31426;48.798;9.698;2020-05-07T13:50:53;21.70;52.10
45535;DHT22;31426;48.798;9.698;2020-05-07T13:53:19;21.80;52.50
45535;DHT22;31426;48.798;9.698;2020-05-07T13:55:44;21.90;52.30
45535;DHT22;31426;48.798;9.698;2020-05-07T13:58:10;21.90;52.90
45535;DHT22;31426;48.798;9.698;2020-05-07T14:01:14;21.90;52.40
45535;DHT22;31426;48.798;9.698;2020-05-07T14:03:44;22.00;53.20
45535;DHT22;31426;48.798;9.698;2020-05-07T14:06:10;21.90;52.90
45535;DHT22;31426;48.798;9.698;2020-05-07T14:08:35;21.90;53.60
45535;DHT22;31426;48.798;9.698;2020-05-07T14:11:01;21.90;53.90
45535;DHT22;31426;48.798;9.698;2020-05-07T14:13:26;21.90;54.60
45535;DHT22;31426;48.798;9.698;2020-05-07T14:15:53;22.00;53.70
